Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR
INV-2438,2023-06-03,Client-008: M/s Natubhai Exports,Embroidered Mirror Work (Label-422),64,191.79
INV-0355,2024-11-05,Client-111: Shri Rekha Textiles,Chanderi Block Print (Label-221),38,147.8
INV-1018,2023-10-31,Client-053: M/s Malti Enterprises,Gold Zardozi (Label-501),178,305.32
INV-3664,2024-11-25,Client-041: M/s Varsha Handloom,Embroidered Mirror Work (Label-422),329,224.72
INV-1742,2023-10-20,Client-051: M/s Brijesh Saree Centre,Embroidered Mirror Work (Label-422),77,213.58
INV-2331,2026-07-22,Client-122: M/s Bhikhabhai Enterprises,Cotton Herringbone (Label-203),148,42.46
INV-2404,2026-07-24,Client-011: M/s Kavya Industries,Patola Woven Border (Label-330),396,249.57
INV-1221,2025-04-18,Client-133: Smt. Manisha Designs,Patola Woven Border (Label-330),53,243.09
INV-0052,2024-01-30,Client-138: Smt. Natubhai Weavers,Jacquard Brocade (Label-315),56,164.2
INV-2723,2025-02-05,Client-032: Shri Lakshmi Event Planners,Banarasi Zari Border (Label-302),60,133.47
INV-1721,2026-06-28,Client-079: M/s Savita Weavers,Nylon Woven (Label-501),182,26.15
INV-0074,2023-08-03,Client-085: M/s Nayna Industries,Embroidered Mirror Work (Label-422),588,218.13
INV-1689,2024-04-29,Client-073: M/s Lakshmi Event Planners,Gota Patti (Label-204),26,87.44
INV-2586,2025-04-13,,Polyester Grosgrain (Label-408),306,30.9
INV-0439,2024-10-17,Client-020: M/s Jagdish Fabrics,Kutch Embroidery Border (Label-407),21,224.15
INV-1475,2026-05-11,Client-002: M/s Chandrika Fashion House,Silver Tissue (Label-312),181,192.94
INV-2761,2023-08-11,Client-021: M/s Yash Emporium,Multicolor Taffeta (Label-308),104,79.39
INV-0803,2026-01-27,Client-022: Shri Champa Traders,Chiffon Pleated (Label-119),156,75.03
INV-0466,2025-12-12,Client-140: M/s Brijesh Weavers,Gota Patti (Label-204),25,93.32
INV-3085,2025-05-11,Client-104: M/s Nirmala Designs,Cotton Herringbone (Label-203),28,46.02
INV-1065,2023-06-10,Client-029: M/s Hitesh Boutique,Satin 1-Inch (Label-101),196,31.63
INV-3911,2024-08-02,Client-102: M/s Sita Industries,Chiffon Pleated (Label-119),333,69.85
INV-0158,2024-10-03,Client-147: M/s Jagdish Silk House,Chiffon Pleated (Label-119),38,78.14
INV-2004,2026-03-15,Client-078: M/s Prital Exports,Raw Silk Ribbon (Label-115),350,110.31
INV-1654,2026-03-17,Client-062: M/s Deepak Creations,Silver Tissue (Label-312),40,213.47
INV-0053,2024-07-20,Client-135: M/s Anjali Emporium,Raw Silk Ribbon (Label-115),39,105.23
INV-1345,2025-08-02,Client-022: Shri Champa Traders,Metallic Zari (Label-306),82,171.07
INV-0221,2025-10-02,Client-035: M/s Chandrakant Silk House,Satin 1-Inch (Label-101),67,34.66
INV-0565,2023-03-22,Client-054: Smt. Subhash Creations,Satin 2-Inch (Label-102),-8,48.31
INV-0027,2024-07-12,Client-008: M/s Natubhai Exports,Chiffon Pleated (Label-119),22,72.54
INV-1584,2026-03-29,Client-057: M/s Drashti Emporium,Satin 1-Inch (Label-101),-49,33.15
INV-2015,2025-01-26,Client-081: M/s Mahesh Traders,Multicolor Taffeta (Label-308),28,91.07
INV-0215,2023-11-24,Client-037: M/s Vinod Fashion House,Raw Silk Ribbon (Label-115),351,113.92
INV-2058,2026-02-04,Client-049: Shri Ketan Industries,Satin 1-Inch (Label-101),18,37.84
INV-0938,2025-09-02,Client-137: M/s Vandana Traders,Nylon Woven (Label-501),326,27.33
INV-0552,2026-07-07,Client-058: Smt. Deepika Fashion House,Lace Trim Border (Label-217),23,62.56
INV-3027,2024-05-02,Client-027: M/s Rajendra Creations,Organza Sheer (Label-210),414,60.23
INV-2587,2023-10-09,Client-026: Smt. Vivek Fabrics,Lace Trim Border (Label-217),1103,59.97
INV-0326,2026-07-15,Client-039: Shri Jignesh Designs,Gota Patti (Label-204),101,80.22
INV-3271,2023-12-21,Client-123: M/s Alka Collections,Banarasi Zari Border (Label-302),466,144.39
INV-3976,2025-02-25,Client-002: M/s Chandrika Fashion House,Velvet Roll (Label-405),37,118.05
INV-1671,2023-09-07,Client-008: M/s Natubhai Exports,Silver Tissue (Label-312),92,176.4
INV-0830,2025-04-27,Client-078: M/s Prital Exports,Multicolor Taffeta (Label-308),310,92.32
INV-3117,2024-09-20,Client-096: M/s Kiran Emporium,Nylon Woven (Label-501),206,25.31
INV-0753,2025-10-07,Client-108: M/s Shyam Event Planners,Polyester Grosgrain (Label-408),664,33.83
INV-3703,2024-11-13,Client-101: Smt. Manju Garments,Metallic Zari (Label-306),86,173.05
INV-3238,2023-02-07,Client-112: M/s Indira Traders,Jacquard Brocade (Label-315),808,180.83
INV-2477,2026-04-14,Client-136: M/s Anjali Decorators,Silk Printed (Label-112),472,101.57
INV-0045,2025-08-09,Client-098: M/s Bhavna Garments,Metallic Zari (Label-306),15,144.92
INV-3988,2025-04-22,Client-012: M/s Nayna Event Planners,Metallic Zari (Label-306),117,167.4
INV-1554,2026-01-29,Client-035: M/s Chandrakant Silk House,Embroidered Mirror Work (Label-422),332,226.73
INV-0502,2026-01-13,Client-059: M/s Sita Fabrics,Silver Tissue (Label-312),531,177.88
INV-2399,2024-09-19,Client-104: M/s Nirmala Designs,Polyester Grosgrain (Label-408),42,34.08
INV-0977,2026-04-06,Client-026: Smt. Vivek Fabrics,Chanderi Block Print (Label-221),154,138.04
INV-2528,2025-02-10,Client-026: Smt. Vivek Fabrics,Satin 1-Inch (Label-101),49,32.08
INV-1193,2024-01-21,Client-054: Smt. Subhash Creations,Satin 2-Inch (Label-102),83,51.49
INV-0811,2024-08-12,,Velvet Roll (Label-405),318,115.32
INV-1000,2025-08-21,Client-130: M/s Jignesh Creations,Banarasi Zari Border (Label-302),28,142.85
INV-0569,2024-08-18,Client-081: M/s Mahesh Traders,Embroidered Mirror Work (Label-422),53,220.02
INV-2793,2023-06-09,Client-017: M/s Rahul Creations,Chanderi Block Print (Label-221),739,139.42
INV-3809,2023-03-03,Client-005: M/s Nayna Garments,Multicolor Taffeta (Label-308),111,81.79
INV-2032,2025-08-02,Client-114: M/s Padma Enterprises,Nylon Woven (Label-501),31,29.66
INV-0367,2024-03-30,Client-133: Smt. Manisha Designs,Silver Tissue (Label-312),167,198.14
INV-0458,2023-10-14,Client-016: M/s Padma Garments,Nylon Woven (Label-501),25,25.93
INV-0257,2026-03-30,Client-014: Shri Usha Fabrics,Kutch Embroidery Border (Label-407),1148,229.1
INV-2187,2024-05-17,Client-113: Smt. Kantilal Exports,Chanderi Block Print (Label-221),92,143.41
INV-2271,2024-02-27,Client-045: M/s Akash Saree Centre,Cotton Herringbone (Label-203),91,46.06
INV-1477,2023-03-13,Client-032: Shri Lakshmi Event Planners,Gold Zardozi (Label-501),92,268.72
INV-0577,2023-05-10,Client-081: M/s Mahesh Traders,Gota Patti (Label-204),55,88.48
INV-2340,2024-01-21,Client-031: M/s Paresh Garments,Polyester Grosgrain (Label-408),3758,33.49
INV-2141,2023-09-16,Client-118: M/s Pravin Textiles,Velvet Roll (Label-405),30,110.89
INV-2283,2025-06-22,Client-047: M/s Harish Creations,Multicolor Taffeta (Label-308),71,94.93
INV-3737,2024-12-02,Client-014: Shri Usha Fabrics,Kutch Embroidery Border (Label-407),98,223.62
INV-1765,2023-08-08,Client-109: M/s Padma Silk House,Organza Sheer (Label-210),235,49.81
INV-2305,2025-10-11,Client-048: M/s Bhavesh Traders,Satin 2-Inch (Label-102),136,47.88
INV-2894,2025-06-02,Client-006: M/s Naresh Exports,Embroidered Mirror Work (Label-422),46,198.58
INV-0292,2025-09-28,Client-131: M/s Geeta Fabrics,Multicolor Taffeta (Label-308),182,93.43
INV-0730,2023-05-27,Client-088: M/s Pooja Creations,Nylon Woven (Label-501),338,26.96
INV-1614,2023-06-28,Client-117: Smt. Narottam Emporium,Metallic Zari (Label-306),96,149.43
INV-0135,2024-10-27,Client-136: M/s Anjali Decorators,Polyester Grosgrain (Label-408),25,31.7
INV-1511,2025-08-06,Client-125: Shri Padma Saree Centre,Banarasi Zari Border (Label-302),55,140.82
INV-3222,2025-11-07,,Velvet Roll (Label-405),228,126.11
INV-0681,2023-01-15,Client-031: M/s Paresh Garments,Gold Zardozi (Label-501),547,252.4
INV-3474,2024-11-15,Client-097: M/s Deepika Designs,Nylon Woven (Label-501),150,28.47
INV-0264,2024-07-25,Client-058: Smt. Deepika Fashion House,Polyester Grosgrain (Label-408),228,33.74
INV-2429,2023-10-08,Client-063: Smt. Padma Saree Centre,Satin 2-Inch (Label-102),81,53.01
INV-3350,2023-10-24,Client-050: Smt. Balaji Boutique,Jacquard Brocade (Label-315),29,158.1
INV-2242,2023-12-09,Client-066: Smt. Krunal Embroidery Works,Patola Woven Border (Label-330),137,260.75
INV-0765,2026-07-04,Client-092: M/s Pushpa Silk House,Chanderi Block Print (Label-221),29,125.66
INV-0057,2025-08-19,Client-088: M/s Pooja Creations,Jacquard Brocade (Label-315),32,191.29
INV-2785,2026-06-01,Client-140: M/s Brijesh Weavers,Gota Patti (Label-204),94,92.7
INV-0683,2024-06-19,Client-109: M/s Padma Silk House,Kutch Embroidery Border (Label-407),333,223.82
INV-1294,2024-11-16,Client-147: M/s Jagdish Silk House,Gota Patti (Label-204),24,93.33
INV-2186,2024-07-14,,Nylon Woven (Label-501),661,29.87
INV-1310,2025-01-02,Client-139: M/s Gopal Fashion House,Organza Sheer (Label-210),23,51.12
INV-3401,2025-03-04,Client-143: M/s Prakash Silk House,Cotton Herringbone (Label-203),48,44.24
INV-0545,2025-02-20,Client-106: Smt. Kamlesh Designs,Banarasi Zari Border (Label-302),41,155.75
INV-1861,2024-08-07,Client-082: M/s Dhaval Event Planners,Jacquard Brocade (Label-315),79,190.87
INV-2709,2024-11-17,Client-020: M/s Jagdish Fabrics,Satin 1-Inch (Label-101),174,33.29
INV-3932,2026-02-22,Client-083: M/s Vandana Exports,Nylon Woven (Label-501),132,29.47
INV-1729,2026-05-05,Client-070: M/s Yash Designs,Patola Woven Border (Label-330),166,250.97
INV-2346,2023-02-04,Client-084: M/s Kantilal Embroidery Works,Silver Tissue (Label-312),776,194.11
INV-0839,2025-02-18,Client-101: Smt. Manju Garments,Raw Silk Ribbon (Label-115),58,119.66
INV-0171,2024-01-21,Client-122: M/s Bhikhabhai Enterprises,Gold Zardozi (Label-501),67,260.45
INV-2025,2023-12-19,Client-026: Smt. Vivek Fabrics,Chiffon Pleated (Label-119),235,76.2
INV-3847,2023-11-06,Client-047: M/s Harish Creations,Nylon Woven (Label-501),22,27.09
INV-3585,2023-11-09,Client-071: M/s Kavya Fabrics,Satin 1-Inch (Label-101),25,38.19
INV-1551,2023-03-22,Client-072: M/s Arun Fashion House,Organza Sheer (Label-210),68,52.47
INV-1589,2026-04-06,Client-041: M/s Varsha Handloom,Gota Patti (Label-204),65,79.0
INV-2764,2025-08-15,Client-147: M/s Jagdish Silk House,Lace Trim Border (Label-217),25,63.39
INV-0189,2023-11-25,Client-132: M/s Shanta Creations,Organza Sheer (Label-210),158,58.64
INV-0013,2023-10-29,,Nylon Woven (Label-501),120,30.71
INV-3839,2025-04-04,,Gota Patti (Label-204),158,91.75
INV-0323,2024-11-22,Client-126: M/s Mukesh Garments,Chanderi Block Print (Label-221),132,141.47
INV-0986,2025-01-15,Client-112: M/s Indira Traders,Cotton Herringbone (Label-203),85,40.61
INV-3630,2025-12-06,Client-041: M/s Varsha Handloom,Polyester Grosgrain (Label-408),113,34.23
INV-0433,2024-07-04,Client-031: M/s Paresh Garments,Gota Patti (Label-204),465,82.2
INV-1092,2023-09-01,Client-081: M/s Mahesh Traders,Chiffon Pleated (Label-119),98,74.14
INV-2895,2024-07-30,Client-028: Shri Tarun Industries,Metallic Zari (Label-306),244,154.22
INV-2837,2023-09-23,Client-132: M/s Shanta Creations,Jacquard Brocade (Label-315),86,189.67
INV-2892,2025-01-11,Client-123: M/s Alka Collections,Nylon Woven (Label-501),43,28.32
INV-2239,2024-01-24,Client-125: Shri Padma Saree Centre,Cotton Herringbone (Label-203),28,42.84
INV-3124,2025-05-13,Client-012: M/s Nayna Event Planners,Lace Trim Border (Label-217),228,61.68
INV-3685,2024-12-13,Client-077: Shri Deepak Fashion House,Kutch Embroidery Border (Label-407),225,244.59
INV-1806,2025-01-01,Client-057: M/s Drashti Emporium,Multicolor Taffeta (Label-308),36,91.75
INV-1316,2023-03-28,Client-001: M/s Geeta Textiles,Chanderi Block Print (Label-221),99,127.52
INV-2958,2023-05-10,Client-019: M/s Sunil Collections,Silk Printed (Label-112),37,104.48
INV-1097,2024-08-05,Client-008: M/s Natubhai Exports,Kutch Embroidery Border (Label-407),53,209.08
INV-1946,2024-02-02,Client-005: M/s Nayna Garments,Metallic Zari (Label-306),193,170.79
INV-1033,2025-09-07,Client-036: M/s Rahul Enterprises,Patola Woven Border (Label-330),722,252.55
INV-1019,2025-05-03,Client-139: M/s Gopal Fashion House,Organza Sheer (Label-210),482,54.71
INV-0239,2024-10-02,Client-082: M/s Dhaval Event Planners,Lace Trim Border (Label-217),192,71.18
INV-0175,2023-04-18,Client-086: M/s Neha Fashion House,Satin 1-Inch (Label-101),82,33.81
INV-2241,2026-07-29,Client-041: M/s Varsha Handloom,Satin 2-Inch (Label-102),534,45.67
INV-2568,2023-09-06,Client-001: M/s Geeta Textiles,Nylon Woven (Label-501),29,25.57
INV-0819,2025-07-26,Client-006: M/s Naresh Exports,Banarasi Zari Border (Label-302),51,137.67
INV-0991,2025-08-22,Client-014: Shri Usha Fabrics,Embroidered Mirror Work (Label-422),41,195.09
INV-1917,2025-03-28,,Velvet Roll (Label-405),44,118.45
INV-1114,2026-03-05,Client-016: M/s Padma Garments,Gold Zardozi (Label-501),216,263.24
INV-1379,2023-02-02,Client-004: Smt. Narottam Fabrics,Metallic Zari (Label-306),223,170.26
INV-1427,2023-01-15,Client-011: M/s Kavya Industries,Velvet Roll (Label-405),40,113.07
INV-0411,2023-09-29,Client-133: Smt. Manisha Designs,Patola Woven Border (Label-330),-29,247.25
INV-1139,2024-10-04,Client-029: M/s Hitesh Boutique,Jacquard Brocade (Label-315),317,166.24
INV-0818,2024-10-08,Client-137: M/s Vandana Traders,Satin 1-Inch (Label-101),101,32.8
INV-2963,2024-06-20,Client-025: M/s Ruchita Exports,Embroidered Mirror Work (Label-422),200,202.35
INV-1733,2025-07-09,Client-135: M/s Anjali Emporium,Jacquard Brocade (Label-315),192,166.79
INV-2349,2026-03-10,Client-131: M/s Geeta Fabrics,Banarasi Zari Border (Label-302),200,151.46
INV-1451,2025-08-01,Client-076: Smt. Ashok Designs,Nylon Woven (Label-501),32,28.0
INV-0228,2026-03-23,Client-082: M/s Dhaval Event Planners,Chanderi Block Print (Label-221),51,123.5
INV-2701,2023-08-18,Client-135: M/s Anjali Emporium,Gota Patti (Label-204),21,80.65
INV-1581,2025-10-09,Client-106: Smt. Kamlesh Designs,Raw Silk Ribbon (Label-115),31,116.46
INV-1162,2024-01-11,Client-067: M/s Bhavik Traders,Jacquard Brocade (Label-315),75,182.21
INV-0352,2023-12-09,Client-108: M/s Shyam Event Planners,Polyester Grosgrain (Label-408),118,31.9
INV-1394,2023-03-23,Client-107: M/s Ramniklal Event Planners,Chanderi Block Print (Label-221),29,143.44
INV-1264,2026-04-15,Client-131: M/s Geeta Fabrics,Gold Zardozi (Label-501),41,273.56
INV-1238,2025-07-02,Client-135: M/s Anjali Emporium,Chiffon Pleated (Label-119),33,76.32
INV-1201,2026-02-07,Client-107: M/s Ramniklal Event Planners,Satin 2-Inch (Label-102),478,46.17
INV-2179,2025-02-22,Client-125: Shri Padma Saree Centre,Lace Trim Border (Label-217),68,62.88
INV-2467,2025-06-28,Client-099: M/s Sushila Garments,Raw Silk Ribbon (Label-115),26,115.52
INV-2011,2026-01-13,Client-143: M/s Prakash Silk House,Gota Patti (Label-204),346,82.33
INV-1378,2025-02-11,Client-064: Smt. Nayna Exports,Lace Trim Border (Label-217),172,70.31
INV-0070,2024-10-22,Client-007: M/s Hasmukh Collections,Satin 1-Inch (Label-101),41,33.1
INV-3598,2024-01-02,Client-136: M/s Anjali Decorators,Gold Zardozi (Label-501),258,267.52
INV-0046,2024-01-08,Client-091: M/s Bharat Silk House,Cotton Herringbone (Label-203),37,40.66
INV-1069,2024-12-20,,Organza Sheer (Label-210),42,58.8
INV-3494,2025-10-28,Client-017: M/s Rahul Creations,Gold Zardozi (Label-501),106,279.63
INV-0184,2024-05-01,Client-073: M/s Lakshmi Event Planners,Multicolor Taffeta (Label-308),32,83.32
INV-2251,2024-08-20,Client-058: Smt. Deepika Fashion House,Jacquard Brocade (Label-315),53,179.45
INV-1414,2023-10-30,Client-117: Smt. Narottam Emporium,Patola Woven Border (Label-330),586,232.37
INV-1587,2024-05-11,Client-058: Smt. Deepika Fashion House,Banarasi Zari Border (Label-302),34,152.16
INV-1271,2023-12-09,,Satin 2-Inch (Label-102),244,47.73
INV-1415,2026-03-30,Client-042: M/s Pooja Traders,Gota Patti (Label-204),93,78.48
INV-0140,2025-06-03,Client-096: M/s Kiran Emporium,Organza Sheer (Label-210),61,55.62
INV-3354,2026-06-02,Client-072: M/s Arun Fashion House,Kutch Embroidery Border (Label-407),321,238.77
INV-3212,2024-08-11,Client-122: M/s Bhikhabhai Enterprises,Nylon Woven (Label-501),39,29.58
INV-0310,2024-01-12,Client-122: M/s Bhikhabhai Enterprises,Nylon Woven (Label-501),103,29.96
INV-0267,2025-03-19,Client-038: M/s Natubhai Creations,Polyester Grosgrain (Label-408),1,29.07
INV-3151,2023-03-26,Client-034: M/s Mansukhbhai Event Planners,Gold Zardozi (Label-501),651,257.24
INV-2169,2026-05-21,Client-101: Smt. Manju Garments,Banarasi Zari Border (Label-302),58,140.57
INV-3208,2023-02-24,Client-048: M/s Bhavesh Traders,Kutch Embroidery Border (Label-407),131,240.41
INV-0064,2026-05-01,Client-009: M/s Narottam Weavers,Nylon Woven (Label-501),21,26.81
INV-2572,2026-01-21,Client-005: M/s Nayna Garments,Raw Silk Ribbon (Label-115),63,116.7
INV-1992,2025-12-24,Client-021: M/s Yash Emporium,Organza Sheer (Label-210),319,49.58
INV-1579,2025-09-06,Client-029: M/s Hitesh Boutique,Kutch Embroidery Border (Label-407),79,226.66
INV-2683,2024-05-30,Client-011: M/s Kavya Industries,Chiffon Pleated (Label-119),32,71.87
INV-0145,2025-05-28,Client-143: M/s Prakash Silk House,Gota Patti (Label-204),13,86.85
INV-3457,2026-06-02,Client-126: M/s Mukesh Garments,Silver Tissue (Label-312),204,178.61
INV-3402,2025-06-16,Client-076: Smt. Ashok Designs,Embroidered Mirror Work (Label-422),59,207.85
INV-3993,2025-12-14,,Metallic Zari (Label-306),284,173.26
INV-1406,2025-07-17,Client-144: M/s Pooja Fashion House,Raw Silk Ribbon (Label-115),805,109.58
INV-3667,2023-12-27,Client-038: M/s Natubhai Creations,Satin 2-Inch (Label-102),93,46.03
INV-2580,2023-06-24,Client-025: M/s Ruchita Exports,Raw Silk Ribbon (Label-115),69,110.45
INV-0777,2023-03-07,Client-100: Smt. Kavita Saree Centre,Patola Woven Border (Label-330),1943,249.5
INV-2172,2024-01-06,,Metallic Zari (Label-306),577,147.16
INV-3025,2026-05-10,Client-098: M/s Bhavna Garments,Cotton Herringbone (Label-203),114,39.27
INV-1965,2023-01-17,Client-122: M/s Bhikhabhai Enterprises,Metallic Zari (Label-306),163,154.77
INV-0970,2024-05-12,Client-034: M/s Mansukhbhai Event Planners,Gota Patti (Label-204),20,79.43
INV-2282,2025-09-03,Client-006: M/s Naresh Exports,Kutch Embroidery Border (Label-407),18,238.65
INV-0252,2025-11-29,Client-132: M/s Shanta Creations,Organza Sheer (Label-210),748,53.11
INV-3615,2025-08-16,Client-015: M/s Savita Decorators,Nylon Woven (Label-501),18,27.82
INV-0865,2024-08-11,Client-082: M/s Dhaval Event Planners,Cotton Herringbone (Label-203),41,42.21
INV-0810,2023-06-25,Client-014: Shri Usha Fabrics,Nylon Woven (Label-501),24,30.51
INV-1599,2024-02-03,Client-027: M/s Rajendra Creations,Satin 1-Inch (Label-101),47,34.04
INV-2593,2023-04-17,Client-025: M/s Ruchita Exports,Kutch Embroidery Border (Label-407),170,207.18
INV-3493,2024-07-08,Client-009: M/s Narottam Weavers,Silk Printed (Label-112),43,91.3
INV-1299,2026-05-13,Client-025: M/s Ruchita Exports,Chanderi Block Print (Label-221),144,133.55
INV-3871,2023-08-28,Client-013: M/s Gopal Exports,Chanderi Block Print (Label-221),8,134.78
INV-0280,2024-06-10,Client-004: Smt. Narottam Fabrics,Metallic Zari (Label-306),156,169.3
INV-1462,2024-02-05,Client-003: M/s Vinod Traders,Lace Trim Border (Label-217),73,67.94
INV-1423,2024-03-11,Client-016: M/s Padma Garments,Jacquard Brocade (Label-315),112,185.82
INV-3284,2023-03-10,Client-050: Smt. Balaji Boutique,Polyester Grosgrain (Label-408),112,31.73
INV-1573,2023-07-28,Client-073: M/s Lakshmi Event Planners,Lace Trim Border (Label-217),43,59.49
INV-0359,2026-04-27,Client-047: M/s Harish Creations,Patola Woven Border (Label-330),251,263.38
INV-3928,2025-08-28,Client-023: M/s Navin Embroidery Works,Silver Tissue (Label-312),89,185.85
INV-0300,2023-01-08,Client-077: Shri Deepak Fashion House,Multicolor Taffeta (Label-308),39,91.05
INV-1076,2025-10-12,Client-074: M/s Amrut Fashion House,Silver Tissue (Label-312),367,203.66
INV-1030,2025-07-27,Client-040: M/s Drashti Fashion House,Gota Patti (Label-204),114,92.99
INV-0535,2024-09-03,Client-133: Smt. Manisha Designs,Nylon Woven (Label-501),36,30.24
INV-3318,2023-08-13,Client-045: M/s Akash Saree Centre,Jacquard Brocade (Label-315),195,162.47
INV-3253,2024-09-25,Client-023: M/s Navin Embroidery Works,Embroidered Mirror Work (Label-422),28,223.28
