Row_ID,Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR,Total_Amount_INR
240,INV-0121,2026-06-14,Client-072: M/s Arun Fashion House,Banarasi Zari Border (Label-302),354,150.52,53284.08
241,INV-1455,2024-03-07,Client-058: Smt. Deepika Fashion House,Banarasi Zari Border (Label-302),23,157.27,3617.21
242,INV-0512,2023-07-25,Client-145: M/s Rahul Decorators,Velvet Roll (Label-405),890,126.86,112905.4
243,INV-1518,2024-02-11,Client-073: M/s Lakshmi Event Planners,Banarasi Zari Border (Label-302),409,134.38,54961.42
244,INV-3505,2023-07-22,Client-037: M/s Vinod Fashion House,Organza Sheer (Label-210),45,57.76,2599.2
245,INV-2017,2023-02-17,Client-073: M/s Lakshmi Event Planners,Silver Tissue (Label-312),42,204.52,8589.84
246,INV-3441,2025-05-30,Client-088: M/s Pooja Creations,Banarasi Zari Border (Label-302),13,148.18,1926.34
247,INV-2847,2023-07-29,Client-141: Shri Brijesh Event Planners,Jacquard Brocade (Label-315),26,182.64,4748.64
248,INV-3779,2025-08-31,Client-072: M/s Arun Fashion House,Satin 1-Inch (Label-101),1435,35.8,51373.0
249,INV-3804,2025-11-12,Client-001: M/s Geeta Textiles,Silk Printed (Label-112),132,103.35,13642.2
250,INV-0677,2025-06-02,Client-095: M/s Shardaben Handloom,Banarasi Zari Border (Label-302),38,150.73,5727.74
251,INV-0241,2025-07-09,Client-025: M/s Ruchita Exports,Banarasi Zari Border (Label-302),112,138.92,15559.04
252,INV-1024,2025-01-31,Client-013: M/s Gopal Exports,Organza Sheer (Label-210),144,53.38,7686.72
253,INV-2217,2024-08-19,Client-047: M/s Harish Creations,Kutch Embroidery Border (Label-407),72,230.85,16621.2
254,INV-1512,2024-11-03,Client-028: Shri Tarun Industries,Gota Patti (Label-204),117,82.45,9646.65
255,INV-2814,2024-11-14,Client-069: Smt. Mohan Designs,Banarasi Zari Border (Label-302),36,132.99,4787.64
256,INV-3226,2025-03-08,Client-123: M/s Alka Collections,Nylon Woven (Label-501),49,25.57,1252.93
257,INV-3800,2023-06-04,Client-138: Smt. Natubhai Weavers,Velvet Roll (Label-405),57,117.94,6722.58
258,INV-3764,2024-04-25,Client-005: M/s Nayna Garments,Banarasi Zari Border (Label-302),32,147.36,4715.52
259,INV-2883,2023-10-15,Client-003: M/s Vinod Traders,Kutch Embroidery Border (Label-407),74,237.59,17581.66
260,INV-0487,2023-05-19,Client-028: Shri Tarun Industries,Gota Patti (Label-204),179,77.32,13840.28
261,INV-3362,2025-07-25,Client-063: Smt. Padma Saree Centre,Nylon Woven (Label-501),154,26.19,4033.26
262,INV-1874,2025-12-03,Client-143: M/s Prakash Silk House,Patola Woven Border (Label-330),9,266.88,2401.92
263,INV-2462,2025-02-23,Client-005: M/s Nayna Garments,Jacquard Brocade (Label-315),178,160.69,28602.82
264,INV-2438,2023-06-03,Client-008: M/s Natubhai Exports,Embroidered Mirror Work (Label-422),64,191.79,12274.56
265,INV-0355,2024-11-05,Client-111: Shri Rekha Textiles,Chanderi Block Print (Label-221),38,147.8,5616.4
266,INV-1018,2023-10-31,Client-053: M/s Malti Enterprises,Gold Zardozi (Label-501),178,305.32,54346.96
267,INV-3664,2024-11-25,Client-041: M/s Varsha Handloom,Embroidered Mirror Work (Label-422),329,224.72,73932.88
268,INV-1742,2023-10-20,Client-051: M/s Brijesh Saree Centre,Embroidered Mirror Work (Label-422),77,213.58,16445.66
269,INV-2331,2026-07-22,Client-122: M/s Bhikhabhai Enterprises,Cotton Herringbone (Label-203),148,42.46,6284.08
270,INV-2404,2026-07-24,Client-011: M/s Kavya Industries,Patola Woven Border (Label-330),396,249.57,98829.72
271,INV-1221,2025-04-18,Client-133: Smt. Manisha Designs,Patola Woven Border (Label-330),53,243.09,12883.77
272,INV-0052,2024-01-30,Client-138: Smt. Natubhai Weavers,Jacquard Brocade (Label-315),56,164.2,9195.2
273,INV-2723,2025-02-05,Client-032: Shri Lakshmi Event Planners,Banarasi Zari Border (Label-302),60,133.47,8008.2
274,INV-1721,2026-06-28,Client-079: M/s Savita Weavers,Nylon Woven (Label-501),182,26.15,4759.3
275,INV-0074,2023-08-03,Client-085: M/s Nayna Industries,Embroidered Mirror Work (Label-422),588,218.13,128260.44
276,INV-1689,2024-04-29,Client-073: M/s Lakshmi Event Planners,Gota Patti (Label-204),26,87.44,2273.44
277,INV-0439,2024-10-17,Client-020: M/s Jagdish Fabrics,Kutch Embroidery Border (Label-407),21,224.15,4707.15
278,INV-1475,2026-05-11,Client-002: M/s Chandrika Fashion House,Silver Tissue (Label-312),181,192.94,34922.14
279,INV-2761,2023-08-11,Client-021: M/s Yash Emporium,Multicolor Taffeta (Label-308),104,79.39,8256.56
280,INV-0803,2026-01-27,Client-022: Shri Champa Traders,Chiffon Pleated (Label-119),156,75.03,11704.68
281,INV-0466,2025-12-12,Client-140: M/s Brijesh Weavers,Gota Patti (Label-204),25,93.32,2333.0
282,INV-3085,2025-05-11,Client-104: M/s Nirmala Designs,Cotton Herringbone (Label-203),28,46.02,1288.56
283,INV-1065,2023-06-10,Client-029: M/s Hitesh Boutique,Satin 1-Inch (Label-101),196,31.63,6199.48
284,INV-3911,2024-08-02,Client-102: M/s Sita Industries,Chiffon Pleated (Label-119),333,69.85,23260.05
285,INV-0158,2024-10-03,Client-147: M/s Jagdish Silk House,Chiffon Pleated (Label-119),38,78.14,2969.32
286,INV-2004,2026-03-15,Client-078: M/s Prital Exports,Raw Silk Ribbon (Label-115),350,110.31,38608.5
287,INV-1654,2026-03-17,Client-062: M/s Deepak Creations,Silver Tissue (Label-312),40,213.47,8538.8
288,INV-0053,2024-07-20,Client-135: M/s Anjali Emporium,Raw Silk Ribbon (Label-115),39,105.23,4103.97
289,INV-1345,2025-08-02,Client-022: Shri Champa Traders,Metallic Zari (Label-306),82,171.07,14027.74
290,INV-0221,2025-10-02,Client-035: M/s Chandrakant Silk House,Satin 1-Inch (Label-101),67,34.66,2322.22
291,INV-0027,2024-07-12,Client-008: M/s Natubhai Exports,Chiffon Pleated (Label-119),22,72.54,1595.88
292,INV-2015,2025-01-26,Client-081: M/s Mahesh Traders,Multicolor Taffeta (Label-308),28,91.07,2549.96
293,INV-0215,2023-11-24,Client-037: M/s Vinod Fashion House,Raw Silk Ribbon (Label-115),351,113.92,39985.92
294,INV-2058,2026-02-04,Client-049: Shri Ketan Industries,Satin 1-Inch (Label-101),18,37.84,681.12
295,INV-0938,2025-09-02,Client-137: M/s Vandana Traders,Nylon Woven (Label-501),326,27.33,8909.58
296,INV-0552,2026-07-07,Client-058: Smt. Deepika Fashion House,Lace Trim Border (Label-217),23,62.56,1438.88
297,INV-3027,2024-05-02,Client-027: M/s Rajendra Creations,Organza Sheer (Label-210),414,60.23,24935.22
298,INV-2587,2023-10-09,Client-026: Smt. Vivek Fabrics,Lace Trim Border (Label-217),1103,59.97,66146.91
299,INV-0326,2026-07-15,Client-039: Shri Jignesh Designs,Gota Patti (Label-204),101,80.22,8102.22
300,INV-3271,2023-12-21,Client-123: M/s Alka Collections,Banarasi Zari Border (Label-302),466,144.39,67285.74
301,INV-3976,2025-02-25,Client-002: M/s Chandrika Fashion House,Velvet Roll (Label-405),37,118.05,4367.85
302,INV-1671,2023-09-07,Client-008: M/s Natubhai Exports,Silver Tissue (Label-312),92,176.4,16228.8
303,INV-0830,2025-04-27,Client-078: M/s Prital Exports,Multicolor Taffeta (Label-308),310,92.32,28619.2
304,INV-3117,2024-09-20,Client-096: M/s Kiran Emporium,Nylon Woven (Label-501),206,25.31,5213.86
305,INV-0753,2025-10-07,Client-108: M/s Shyam Event Planners,Polyester Grosgrain (Label-408),664,33.83,22463.12
306,INV-3703,2024-11-13,Client-101: Smt. Manju Garments,Metallic Zari (Label-306),86,173.05,14882.3
307,INV-3238,2023-02-07,Client-112: M/s Indira Traders,Jacquard Brocade (Label-315),808,180.83,146110.64
308,INV-2477,2026-04-14,Client-136: M/s Anjali Decorators,Silk Printed (Label-112),472,101.57,47941.04
309,INV-0045,2025-08-09,Client-098: M/s Bhavna Garments,Metallic Zari (Label-306),15,144.92,2173.8
310,INV-3988,2025-04-22,Client-012: M/s Nayna Event Planners,Metallic Zari (Label-306),117,167.4,19585.8
311,INV-1554,2026-01-29,Client-035: M/s Chandrakant Silk House,Embroidered Mirror Work (Label-422),332,226.73,75274.36
312,INV-0502,2026-01-13,Client-059: M/s Sita Fabrics,Silver Tissue (Label-312),531,177.88,94454.28
313,INV-2399,2024-09-19,Client-104: M/s Nirmala Designs,Polyester Grosgrain (Label-408),42,34.08,1431.36
314,INV-0977,2026-04-06,Client-026: Smt. Vivek Fabrics,Chanderi Block Print (Label-221),154,138.04,21258.16
315,INV-2528,2025-02-10,Client-026: Smt. Vivek Fabrics,Satin 1-Inch (Label-101),49,32.08,1571.92
316,INV-1193,2024-01-21,Client-054: Smt. Subhash Creations,Satin 2-Inch (Label-102),83,51.49,4273.67
317,INV-1000,2025-08-21,Client-130: M/s Jignesh Creations,Banarasi Zari Border (Label-302),28,142.85,3999.8
318,INV-0569,2024-08-18,Client-081: M/s Mahesh Traders,Embroidered Mirror Work (Label-422),53,220.02,11661.06
319,INV-2793,2023-06-09,Client-017: M/s Rahul Creations,Chanderi Block Print (Label-221),739,139.42,103031.38
320,INV-3809,2023-03-03,Client-005: M/s Nayna Garments,Multicolor Taffeta (Label-308),111,81.79,9078.69
321,INV-2032,2025-08-02,Client-114: M/s Padma Enterprises,Nylon Woven (Label-501),31,29.66,919.46
322,INV-0367,2024-03-30,Client-133: Smt. Manisha Designs,Silver Tissue (Label-312),167,198.14,33089.38
323,INV-0458,2023-10-14,Client-016: M/s Padma Garments,Nylon Woven (Label-501),25,25.93,648.25
324,INV-0257,2026-03-30,Client-014: Shri Usha Fabrics,Kutch Embroidery Border (Label-407),1148,229.1,245046.77659999995
325,INV-2187,2024-05-17,Client-113: Smt. Kantilal Exports,Chanderi Block Print (Label-221),92,143.41,13193.72
326,INV-2271,2024-02-27,Client-045: M/s Akash Saree Centre,Cotton Herringbone (Label-203),91,46.06,4191.46
327,INV-1477,2023-03-13,Client-032: Shri Lakshmi Event Planners,Gold Zardozi (Label-501),92,268.72,24722.24
328,INV-0577,2023-05-10,Client-081: M/s Mahesh Traders,Gota Patti (Label-204),55,88.48,4866.4
329,INV-2340,2024-01-21,Client-031: M/s Paresh Garments,Polyester Grosgrain (Label-408),3758,33.49,125855.42
330,INV-2141,2023-09-16,Client-118: M/s Pravin Textiles,Velvet Roll (Label-405),30,110.89,3326.7
331,INV-2283,2025-06-22,Client-047: M/s Harish Creations,Multicolor Taffeta (Label-308),71,94.93,6740.03
332,INV-3737,2024-12-02,Client-014: Shri Usha Fabrics,Kutch Embroidery Border (Label-407),98,223.62,21914.76
333,INV-1765,2023-08-08,Client-109: M/s Padma Silk House,Organza Sheer (Label-210),235,49.81,11705.35
334,INV-2305,2025-10-11,Client-048: M/s Bhavesh Traders,Satin 2-Inch (Label-102),136,47.88,6511.68
335,INV-2894,2025-06-02,Client-006: M/s Naresh Exports,Embroidered Mirror Work (Label-422),46,198.58,9134.68
336,INV-0292,2025-09-28,Client-131: M/s Geeta Fabrics,Multicolor Taffeta (Label-308),182,93.43,17004.26
337,INV-0730,2023-05-27,Client-088: M/s Pooja Creations,Nylon Woven (Label-501),338,26.96,9112.48
338,INV-1614,2023-06-28,Client-117: Smt. Narottam Emporium,Metallic Zari (Label-306),96,149.43,14345.28
339,INV-0135,2024-10-27,Client-136: M/s Anjali Decorators,Polyester Grosgrain (Label-408),25,31.7,792.5
340,INV-1511,2025-08-06,Client-125: Shri Padma Saree Centre,Banarasi Zari Border (Label-302),55,140.82,7745.1
341,INV-0681,2023-01-15,Client-031: M/s Paresh Garments,Gold Zardozi (Label-501),547,252.4,138062.8
342,INV-3474,2024-11-15,Client-097: M/s Deepika Designs,Nylon Woven (Label-501),150,28.47,4270.5
343,INV-0264,2024-07-25,Client-058: Smt. Deepika Fashion House,Polyester Grosgrain (Label-408),228,33.74,7692.72
344,INV-2429,2023-10-08,Client-063: Smt. Padma Saree Centre,Satin 2-Inch (Label-102),81,53.01,4293.81
345,INV-3350,2023-10-24,Client-050: Smt. Balaji Boutique,Jacquard Brocade (Label-315),29,158.1,4584.9
346,INV-2242,2023-12-09,Client-066: Smt. Krunal Embroidery Works,Patola Woven Border (Label-330),137,260.75,35722.75
347,INV-0765,2026-07-04,Client-092: M/s Pushpa Silk House,Chanderi Block Print (Label-221),29,125.66,3644.14
348,INV-0057,2025-08-19,Client-088: M/s Pooja Creations,Jacquard Brocade (Label-315),32,191.29,6121.28
349,INV-2785,2026-06-01,Client-140: M/s Brijesh Weavers,Gota Patti (Label-204),94,92.7,8713.8
350,INV-0683,2024-06-19,Client-109: M/s Padma Silk House,Kutch Embroidery Border (Label-407),333,223.82,74532.06
351,INV-1294,2024-11-16,Client-147: M/s Jagdish Silk House,Gota Patti (Label-204),24,93.33,2239.92
352,INV-1310,2025-01-02,Client-139: M/s Gopal Fashion House,Organza Sheer (Label-210),23,51.12,1175.76
353,INV-3401,2025-03-04,Client-143: M/s Prakash Silk House,Cotton Herringbone (Label-203),48,44.24,2123.52
354,INV-0545,2025-02-20,Client-106: Smt. Kamlesh Designs,Banarasi Zari Border (Label-302),41,155.75,6385.75
355,INV-1861,2024-08-07,Client-082: M/s Dhaval Event Planners,Jacquard Brocade (Label-315),79,190.87,15078.73
356,INV-2709,2024-11-17,Client-020: M/s Jagdish Fabrics,Satin 1-Inch (Label-101),174,33.29,5792.46
357,INV-3932,2026-02-22,Client-083: M/s Vandana Exports,Nylon Woven (Label-501),132,29.47,3890.04
358,INV-1729,2026-05-05,Client-070: M/s Yash Designs,Patola Woven Border (Label-330),166,250.97,41661.02
359,INV-2346,2023-02-04,Client-084: M/s Kantilal Embroidery Works,Silver Tissue (Label-312),776,194.11,150629.36
360,INV-0839,2025-02-18,Client-101: Smt. Manju Garments,Raw Silk Ribbon (Label-115),58,119.66,6940.28
361,INV-0171,2024-01-21,Client-122: M/s Bhikhabhai Enterprises,Gold Zardozi (Label-501),67,260.45,17450.15
362,INV-2025,2023-12-19,Client-026: Smt. Vivek Fabrics,Chiffon Pleated (Label-119),235,76.2,17907.0
363,INV-3847,2023-11-06,Client-047: M/s Harish Creations,Nylon Woven (Label-501),22,27.09,595.98
364,INV-3585,2023-11-09,Client-071: M/s Kavya Fabrics,Satin 1-Inch (Label-101),25,38.19,954.75
365,INV-1551,2023-03-22,Client-072: M/s Arun Fashion House,Organza Sheer (Label-210),68,52.47,3567.96
366,INV-1589,2026-04-06,Client-041: M/s Varsha Handloom,Gota Patti (Label-204),65,79.0,5135.0
367,INV-2764,2025-08-15,Client-147: M/s Jagdish Silk House,Lace Trim Border (Label-217),25,63.39,1584.75
368,INV-0189,2023-11-25,Client-132: M/s Shanta Creations,Organza Sheer (Label-210),158,58.64,9265.12
369,INV-0323,2024-11-22,Client-126: M/s Mukesh Garments,Chanderi Block Print (Label-221),132,141.47,18674.04
370,INV-0986,2025-01-15,Client-112: M/s Indira Traders,Cotton Herringbone (Label-203),85,40.61,3451.85
371,INV-3630,2025-12-06,Client-041: M/s Varsha Handloom,Polyester Grosgrain (Label-408),113,34.23,3867.99
372,INV-0433,2024-07-04,Client-031: M/s Paresh Garments,Gota Patti (Label-204),465,82.2,38223.0
373,INV-1092,2023-09-01,Client-081: M/s Mahesh Traders,Chiffon Pleated (Label-119),98,74.14,7265.72
374,INV-2895,2024-07-30,Client-028: Shri Tarun Industries,Metallic Zari (Label-306),244,154.22,37629.68
375,INV-2837,2023-09-23,Client-132: M/s Shanta Creations,Jacquard Brocade (Label-315),86,189.67,16311.62
376,INV-2892,2025-01-11,Client-123: M/s Alka Collections,Nylon Woven (Label-501),43,28.32,1217.76
377,INV-2239,2024-01-24,Client-125: Shri Padma Saree Centre,Cotton Herringbone (Label-203),28,42.84,1199.52
378,INV-3124,2025-05-13,Client-012: M/s Nayna Event Planners,Lace Trim Border (Label-217),228,61.68,14063.04
379,INV-3685,2024-12-13,Client-077: Shri Deepak Fashion House,Kutch Embroidery Border (Label-407),225,244.59,55032.75
380,INV-1806,2025-01-01,Client-057: M/s Drashti Emporium,Multicolor Taffeta (Label-308),36,91.75,3303.0
381,INV-1316,2023-03-28,Client-001: M/s Geeta Textiles,Chanderi Block Print (Label-221),99,127.52,12624.48
382,INV-2958,2023-05-10,Client-019: M/s Sunil Collections,Silk Printed (Label-112),37,104.48,3865.76
383,INV-1097,2024-08-05,Client-008: M/s Natubhai Exports,Kutch Embroidery Border (Label-407),53,209.08,11081.24
384,INV-1946,2024-02-02,Client-005: M/s Nayna Garments,Metallic Zari (Label-306),193,170.79,32962.47
385,INV-1033,2025-09-07,Client-036: M/s Rahul Enterprises,Patola Woven Border (Label-330),722,252.55,182341.1
386,INV-1019,2025-05-03,Client-139: M/s Gopal Fashion House,Organza Sheer (Label-210),482,54.71,26370.22
387,INV-0239,2024-10-02,Client-082: M/s Dhaval Event Planners,Lace Trim Border (Label-217),192,71.18,13666.56
388,INV-0175,2023-04-18,Client-086: M/s Neha Fashion House,Satin 1-Inch (Label-101),82,33.81,2772.42
389,INV-2241,2026-07-29,Client-041: M/s Varsha Handloom,Satin 2-Inch (Label-102),534,45.67,24387.78
390,INV-2568,2023-09-06,Client-001: M/s Geeta Textiles,Nylon Woven (Label-501),29,25.57,741.53
391,INV-0819,2025-07-26,Client-006: M/s Naresh Exports,Banarasi Zari Border (Label-302),51,137.67,7021.17
392,INV-0991,2025-08-22,Client-014: Shri Usha Fabrics,Embroidered Mirror Work (Label-422),41,195.09,7998.69
393,INV-1114,2026-03-05,Client-016: M/s Padma Garments,Gold Zardozi (Label-501),216,263.24,56859.84
394,INV-1379,2023-02-02,Client-004: Smt. Narottam Fabrics,Metallic Zari (Label-306),223,170.26,37967.98
395,INV-1427,2023-01-15,Client-011: M/s Kavya Industries,Velvet Roll (Label-405),40,113.07,4522.8
396,INV-1139,2024-10-04,Client-029: M/s Hitesh Boutique,Jacquard Brocade (Label-315),317,166.24,52698.08
397,INV-0818,2024-10-08,Client-137: M/s Vandana Traders,Satin 1-Inch (Label-101),101,32.8,3312.8
398,INV-2963,2024-06-20,Client-025: M/s Ruchita Exports,Embroidered Mirror Work (Label-422),200,202.35,40470.0
399,INV-1733,2025-07-09,Client-135: M/s Anjali Emporium,Jacquard Brocade (Label-315),192,166.79,32023.68
400,INV-2349,2026-03-10,Client-131: M/s Geeta Fabrics,Banarasi Zari Border (Label-302),200,151.46,30292.0
401,INV-1451,2025-08-01,Client-076: Smt. Ashok Designs,Nylon Woven (Label-501),32,28.0,896.0
402,INV-0228,2026-03-23,Client-082: M/s Dhaval Event Planners,Chanderi Block Print (Label-221),51,123.5,6298.5
403,INV-2701,2023-08-18,Client-135: M/s Anjali Emporium,Gota Patti (Label-204),21,80.65,1693.65
404,INV-1581,2025-10-09,Client-106: Smt. Kamlesh Designs,Raw Silk Ribbon (Label-115),31,116.46,3610.26
405,INV-1162,2024-01-11,Client-067: M/s Bhavik Traders,Jacquard Brocade (Label-315),75,182.21,13665.75
406,INV-0352,2023-12-09,Client-108: M/s Shyam Event Planners,Polyester Grosgrain (Label-408),118,31.9,3764.2
407,INV-1394,2023-03-23,Client-107: M/s Ramniklal Event Planners,Chanderi Block Print (Label-221),29,143.44,4159.76
408,INV-1264,2026-04-15,Client-131: M/s Geeta Fabrics,Gold Zardozi (Label-501),41,273.56,11215.96
409,INV-1238,2025-07-02,Client-135: M/s Anjali Emporium,Chiffon Pleated (Label-119),33,76.32,2518.56
410,INV-1201,2026-02-07,Client-107: M/s Ramniklal Event Planners,Satin 2-Inch (Label-102),478,46.17,22069.26
411,INV-2179,2025-02-22,Client-125: Shri Padma Saree Centre,Lace Trim Border (Label-217),68,62.88,4275.84
412,INV-2467,2025-06-28,Client-099: M/s Sushila Garments,Raw Silk Ribbon (Label-115),26,115.52,3003.52
413,INV-2011,2026-01-13,Client-143: M/s Prakash Silk House,Gota Patti (Label-204),346,82.33,28486.18
414,INV-1378,2025-02-11,Client-064: Smt. Nayna Exports,Lace Trim Border (Label-217),172,70.31,12093.32
415,INV-0070,2024-10-22,Client-007: M/s Hasmukh Collections,Satin 1-Inch (Label-101),41,33.1,1357.1
416,INV-3598,2024-01-02,Client-136: M/s Anjali Decorators,Gold Zardozi (Label-501),258,267.52,69020.16
417,INV-0046,2024-01-08,Client-091: M/s Bharat Silk House,Cotton Herringbone (Label-203),37,40.66,1504.42
418,INV-3494,2025-10-28,Client-017: M/s Rahul Creations,Gold Zardozi (Label-501),106,279.63,29640.78
419,INV-0184,2024-05-01,Client-073: M/s Lakshmi Event Planners,Multicolor Taffeta (Label-308),32,83.32,2666.24
420,INV-2251,2024-08-20,Client-058: Smt. Deepika Fashion House,Jacquard Brocade (Label-315),53,179.45,9510.85
421,INV-1414,2023-10-30,Client-117: Smt. Narottam Emporium,Patola Woven Border (Label-330),586,232.37,136168.82
422,INV-1587,2024-05-11,Client-058: Smt. Deepika Fashion House,Banarasi Zari Border (Label-302),34,152.16,5173.44
423,INV-1415,2026-03-30,Client-042: M/s Pooja Traders,Gota Patti (Label-204),93,78.48,7298.64
424,INV-0140,2025-06-03,Client-096: M/s Kiran Emporium,Organza Sheer (Label-210),61,55.62,3392.82
425,INV-3354,2026-06-02,Client-072: M/s Arun Fashion House,Kutch Embroidery Border (Label-407),321,238.77,76645.17
426,INV-3212,2024-08-11,Client-122: M/s Bhikhabhai Enterprises,Nylon Woven (Label-501),39,29.58,1153.62
427,INV-0310,2024-01-12,Client-122: M/s Bhikhabhai Enterprises,Nylon Woven (Label-501),103,29.96,3085.88
428,INV-0267,2025-03-19,Client-038: M/s Natubhai Creations,Polyester Grosgrain (Label-408),1,29.07,29.07
429,INV-3151,2023-03-26,Client-034: M/s Mansukhbhai Event Planners,Gold Zardozi (Label-501),651,257.24,167463.24
430,INV-2169,2026-05-21,Client-101: Smt. Manju Garments,Banarasi Zari Border (Label-302),58,140.57,8153.06
431,INV-3208,2023-02-24,Client-048: M/s Bhavesh Traders,Kutch Embroidery Border (Label-407),131,240.41,31493.71
